"","type","date(yyyyMMddHHmmss)","author","message","latitude","longitude","location","timestamp","time_1min"
"1632","mbdata",20140123190200,"trollingsnark","Yes yes! Thank you oh dear government agents! What would we ever do without you! #sarcasm",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1633","mbdata",20140123190200,"OnlytheTruth","Missed another! AMATUER!!!",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1634","mbdata",20140123190200,"POK","Photos of the POK Rally in the Park: POK.kronos/rallyinthepark",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1635","mbdata",20140123190200,"AbilaPost","Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1636","mbdata",20140123190200,"anaregents","Sylvia is back on stage i guess this is the end #POKrally",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1637","mbdata",20140123190200,"footfingers","join the POK and make a differnce #POK",36.054,24.902,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1638","ccdata",20140123190200,NA,"TRAFFIC STOP",NA,NA,"N. Arbete St / N. Spetson St",2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1639","mbdata",20140123190200,"KronosQuoth","The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1640","mbdata",20140123190200,"KronosQuoth","No masterpiece was ever created by a lazy artist. #POKRally #HI",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1641","mbdata",20140123190200,"KronosQuoth","You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1642","mbdata",20140123190200,"KronosQuoth","A real entrepreneur is somebody who has no safety net underneath them.  #POKRally #HI",NA,NA,NA,2014-01-23 19:02:00,"2014-01-23 19:02:00"
"1643","mbdata",20140123190201,"vetsRock","RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire",NA,NA,NA,2014-01-23 19:02:01,"2014-01-23 19:02:00"
"1644","mbdata",20140123190201,"jgrobannne","RT @KronosStar Paramedics say there are no serious injuries among the building residents. #KronosStar #DancingDolphinFire",NA,NA,NA,2014-01-23 19:02:01,"2014-01-23 19:02:00"
"1645","mbdata",20140123190201,"luvMyPants","RT @HomelandIlluminations A resident may be trapped on upper floor. #HI",NA,NA,NA,2014-01-23 19:02:01,"2014-01-23 19:02:00"
"1646","mbdata",20140123190201,"lordWally","RT @HomelandIlluminations A resident may be trapped on upper floor. #HI",NA,NA,NA,2014-01-23 19:02:01,"2014-01-23 19:02:00"
"1647","mbdata",20140123190224,"KronosQuoth","If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",NA,NA,NA,2014-01-23 19:02:24,"2014-01-23 19:02:00"
"1648","mbdata",20140123190224,"KronosQuoth","Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:02:24,"2014-01-23 19:02:00"
"1649","mbdata",20140123190224,"KronosQuoth","Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI",NA,NA,NA,2014-01-23 19:02:24,"2014-01-23 19:02:00"
"1650","mbdata",20140123190224,"KronosQuoth","If you're going through hell keep going.  #POKRally #HI",NA,NA,NA,2014-01-23 19:02:24,"2014-01-23 19:02:00"
"1651","mbdata",20140123190231,"wiseWords","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:02:31,"2014-01-23 19:02:00"
"1652","mbdata",20140123190231,"jgrobannne","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:02:31,"2014-01-23 19:02:00"
"1653","mbdata",20140123190231,"sarajane","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:02:31,"2014-01-23 19:02:00"
"1654","mbdata",20140123190231,"wireHead1122","RT @AbilaAllFaith Do not lose faith!  Abila All-Faiths Church is here to support #victims #DancingDophinsFire",NA,NA,NA,2014-01-23 19:02:31,"2014-01-23 19:02:00"
"1655","mbdata",20140123190242,"slamrjamr","RT @HomelandIlluminations No word on trapped resident. #HI",NA,NA,NA,2014-01-23 19:02:42,"2014-01-23 19:02:00"
"1656","mbdata",20140123190246,"luvMyPants","RT @SaveOurWildlands Renewable energy and sustainable business is our future: SOW.kronos/whoweare",NA,NA,NA,2014-01-23 19:02:46,"2014-01-23 19:02:00"
"1657","mbdata",20140123190255,"KronosQuoth","Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI",NA,NA,NA,2014-01-23 19:02:55,"2014-01-23 19:02:00"
"1658","mbdata",20140123190300,"vetsRock","RT @dangermice Someone just got rescued and looks really bad  #abilafire",NA,NA,NA,2014-01-23 19:03:00,"2014-01-23 19:03:00"
"1659","mbdata",20140123190300,"muppiesRock","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:03:00,"2014-01-23 19:03:00"
"1660","mbdata",20140123190300,"vonneka","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:03:00,"2014-01-23 19:03:00"
"1661","mbdata",20140123190301,"lordWally","RT @HomelandIlluminations A resident may be trapped on upper floor. #HI",NA,NA,NA,2014-01-23 19:03:01,"2014-01-23 19:03:00"
"1662","mbdata",20140123190319,"Clevvah4Evah","What number is your PIN number? #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:03:19,"2014-01-23 19:03:00"
"1663","mbdata",20140123190319,"KronosQuoth","It is never too late to be what you might have been.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:03:19,"2014-01-23 19:03:00"
"1664","mbdata",20140123190319,"Clevvah4Evah","Don't be disinterested in the movie! #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:03:19,"2014-01-23 19:03:00"
"1665","mbdata",20140123190319,"KronosQuoth","People who succeed have momentum. The more they succeed, the more they want to succeed, and the more they find a way to succeed. #POKRally #HI",NA,NA,NA,2014-01-23 19:03:19,"2014-01-23 19:03:00"
"1666","mbdata",20140123190331,"rrWine","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:03:31,"2014-01-23 19:03:00"
"1667","mbdata",20140123190331,"dtennent","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:03:31,"2014-01-23 19:03:00"
"1668","mbdata",20140123190342,"slamrjamr","RT @AbilaPost firefighters have rescued a resident from the upper floors of @dancingdolphin #AbilaPost?",NA,NA,NA,2014-01-23 19:03:42,"2014-01-23 19:03:00"
"1669","mbdata",20140123190342,"vetsRock","RT @HomelandIlluminations No word on trapped resident. #HI",NA,NA,NA,2014-01-23 19:03:42,"2014-01-23 19:03:00"
"1670","mbdata",20140123190342,"soup4u","RT @HomelandIlluminations No word on trapped resident. #HI",NA,NA,NA,2014-01-23 19:03:42,"2014-01-23 19:03:00"
"1671","mbdata",20140123190342,"siliconKing","RT @HomelandIlluminations No word on trapped resident. #HI",NA,NA,NA,2014-01-23 19:03:42,"2014-01-23 19:03:00"
"1672","mbdata",20140123190342,"vonneka","RT @HomelandIlluminations No word on trapped resident. #HI",NA,NA,NA,2014-01-23 19:03:42,"2014-01-23 19:03:00"
"1673","mbdata",20140123190343,"KronosQuoth","The starting point of all achievement is desire.  #POKRally #HI",NA,NA,NA,2014-01-23 19:03:43,"2014-01-23 19:03:00"
"1674","mbdata",20140123190343,"KronosQuoth","Eighty percent of success is showing up.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:03:43,"2014-01-23 19:03:00"
"1675","mbdata",20140123190343,"KronosQuoth","Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",NA,NA,NA,2014-01-23 19:03:43,"2014-01-23 19:03:00"
"1676","mbdata",20140123190343,"KronosQuoth","All progress takes place outside the comfort zone.  #POKRally #HI",NA,NA,NA,2014-01-23 19:03:43,"2014-01-23 19:03:00"
"1677","mbdata",20140123190348,"POK","Sylvia reminds us all to make a difference everyday day to make the world a better place for all",NA,NA,NA,2014-01-23 19:03:48,"2014-01-23 19:03:00"
"1678","mbdata",20140123190348,"SaveOurWildlands","SOW wants to thank everyone who showed up to support them!",NA,NA,NA,2014-01-23 19:03:48,"2014-01-23 19:03:00"
"1679","ccdata",20140123190348,NA,"DISTURBANCE-NOISE",NA,NA,"N. Hacia St / N. Carretera St",2014-01-23 19:03:48,"2014-01-23 19:03:00"
"1680","mbdata",20140123190400,"dolls4sale","RT @GreyCatCollectibles hear comes some folks from 3 - AFD carrying Marta out the building. #afdheros",NA,NA,NA,2014-01-23 19:04:00,"2014-01-23 19:04:00"
"1681","mbdata",20140123190400,"joyce101","RT @OnlytheTruth Missed another! AMATUER!!!",NA,NA,NA,2014-01-23 19:04:00,"2014-01-23 19:04:00"
"1682","mbdata",20140123190400,"worldWatcher","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:04:00,"2014-01-23 19:04:00"
"1683","mbdata",20140123190400,"wiseWords","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:04:00,"2014-01-23 19:04:00"
"1684","mbdata",20140123190405,"KronosQuoth","Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI",NA,NA,NA,2014-01-23 19:04:05,"2014-01-23 19:04:00"
"1685","mbdata",20140123190426,"KronosQuoth","A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI",NA,NA,NA,2014-01-23 19:04:26,"2014-01-23 19:04:00"
"1686","mbdata",20140123190426,"KronosQuoth","The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI",NA,NA,NA,2014-01-23 19:04:26,"2014-01-23 19:04:00"
"1687","mbdata",20140123190426,"KronosQuoth","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI",NA,NA,NA,2014-01-23 19:04:26,"2014-01-23 19:04:00"
"1688","mbdata",20140123190426,"KronosQuoth","Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:04:26,"2014-01-23 19:04:00"
"1689","mbdata",20140123190431,"phantomagate","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:04:31,"2014-01-23 19:04:00"
"1690","mbdata",20140123190431,"sithLordJames","RT @HomelandIlluminations Fire is still out of control  Smoke continues to pour from windows. #HI",NA,NA,NA,2014-01-23 19:04:31,"2014-01-23 19:04:00"
"1691","mbdata",20140123190454,"Clevvah4Evah","How far is Paris from France? #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:04:54,"2014-01-23 19:04:00"
"1692","mbdata",20140123190454,"cheapgoods998","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,2014-01-23 19:04:54,"2014-01-23 19:04:00"
"1693","mbdata",20140123190454,"KronosQuoth","Education costs money.  But then so does ignorance.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:04:54,"2014-01-23 19:04:00"
"1694","mbdata",20140123190500,"HomelandIlluminations","Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1695","mbdata",20140123190500,"martaO","now officially late #firstdatedisaster",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1696","mbdata",20140123190500,"trollingsnark","And more cops. Must really want something here. #lookingforsomething",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1697","mbdata",20140123190500,"POK","Stay with us to hear Viktor-E play in the Abila City Park!",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1698","mbdata",20140123190500,"ourcountryourrights","Thank you Sylvia, for a night of inspiration #POK",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1699","mbdata",20140123190500,"ReggieWassali","speeches are done time for more tunes! #Viktor-e #POKRally",NA,NA,NA,2014-01-23 19:05:00,"2014-01-23 19:05:00"
"1700","mbdata",20140123190517,"hotdrugs225","I trust this goodstuff.kronos/links #abilasFinest",NA,NA,NA,2014-01-23 19:05:17,"2014-01-23 19:05:00"
"1701","mbdata",20140123190517,"Clevvah4Evah","April 31 2013 - will always remember that date #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:05:17,"2014-01-23 19:05:00"
"1702","mbdata",20140123190517,"Clevvah4Evah","I would like to return the complement #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:05:17,"2014-01-23 19:05:00"
"1703","mbdata",20140123190517,"KronosQuoth","You who are without sin, cast the first stone  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:05:17,"2014-01-23 19:05:00"
"1704","mbdata",20140123190545,"Clevvah4Evah","Always flush out your ideas before presenting #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:05:45,"2014-01-23 19:05:00"
"1705","mbdata",20140123190545,"KronosQuoth","Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI",NA,NA,NA,2014-01-23 19:05:45,"2014-01-23 19:05:00"
"1706","mbdata",20140123190554,"HomelandIlluminations","Woman rescued and being treated for injuries.#HI",NA,NA,NA,2014-01-23 19:05:54,"2014-01-23 19:05:00"
"1707","mbdata",20140123190554,"maha_Homeland","Closing remarks by POK leader Sylvia Marek.",NA,NA,NA,2014-01-23 19:05:54,"2014-01-23 19:05:00"
"1708","ccdata",20140123190554,NA,"PARK CHECK",NA,NA,"4999 N. Parla St",2014-01-23 19:05:54,"2014-01-23 19:05:00"
"1709","mbdata",20140123190600,"dolls4sale","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:06:00,"2014-01-23 19:06:00"
"1710","mbdata",20140123190600,"farmboy","RT @AbilaPost Sylvia Marek thanks speakers Lucio Jakab Lorenzo Di Stefano and Dr. Newman #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:06:00,"2014-01-23 19:06:00"
"1711","mbdata",20140123190600,"sithLordJames","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:06:00,"2014-01-23 19:06:00"
"1712","mbdata",20140123190600,"slamrjamr","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:06:00,"2014-01-23 19:06:00"
"1713","mbdata",20140123190608,"KronosQuoth","The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:06:08,"2014-01-23 19:06:00"
"1714","mbdata",20140123190608,"KronosQuoth","How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:06:08,"2014-01-23 19:06:00"
"1715","mbdata",20140123190636,"KronosQuoth","You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI",NA,NA,NA,2014-01-23 19:06:36,"2014-01-23 19:06:00"
"1716","mbdata",20140123190700,"microBanana","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1717","mbdata",20140123190700,"martaflores","I'm okay - but going to the hospital #thanksAFD",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1718","mbdata",20140123190700,"trollingsnark","@Nico Watch your six if they expand their area any more",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1719","mbdata",20140123190700,"eliza003","I trust it refer.kronos/phish #pokRally",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1720","mbdata",20140123190700,"POK","Syvlia thanks everyone for coming out to support the POK.",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1721","mbdata",20140123190700,"maha_Homeland","Viktor-E returns to the stage.",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1722","mbdata",20140123190700,"KronosStar","POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1723","mbdata",20140123190700,"AbilaPost","Viktor-E returns to the stage and will be playing for another hour or so #POKrally #AbilaPost",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1724","mbdata",20140123190700,"anaregents","I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1725","mbdata",20140123190700,"truthforcadau","theyre playing Circles and if youre not here your missing out! #viktor-e #POK",36.051,24.854,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1726","ccdata",20140123190700,NA,"TRAFFIC STOP",NA,NA,"N. Thermopilon St / N. Carnero St",2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1727","mbdata",20140123190700,"KronosQuoth","If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",NA,NA,NA,2014-01-23 19:07:00,"2014-01-23 19:07:00"
"1728","mbdata",20140123190730,"KronosQuoth","You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:07:30,"2014-01-23 19:07:00"
"1729","mbdata",20140123190751,"KronosQuoth","Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:07:51,"2014-01-23 19:07:00"
"1730","mbdata",20140123190751,"KronosQuoth","The future heals descriptions of marvel #POKRally #HI",NA,NA,NA,2014-01-23 19:07:51,"2014-01-23 19:07:00"
"1731","mbdata",20140123190751,"KronosQuoth","Change your thoughts and you change your world.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:07:51,"2014-01-23 19:07:00"
"1732","mbdata",20140123190800,"siliconKing","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:08:00,"2014-01-23 19:08:00"
"1733","mbdata",20140123190800,"gardener4958","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:08:00,"2014-01-23 19:08:00"
"1734","mbdata",20140123190800,"sithLordJames","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:08:00,"2014-01-23 19:08:00"
"1735","mbdata",20140123190800,"luvMyPants","RT @truthforcadau theyre playing Circles and if youre not here your missing out! #viktor-e #POK",NA,NA,NA,2014-01-23 19:08:00,"2014-01-23 19:08:00"
"1736","mbdata",20140123190811,"Clevvah4Evah","Thats bad I have carpool tunnel #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:08:11,"2014-01-23 19:08:00"
"1737","mbdata",20140123190811,"KronosQuoth","The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:08:11,"2014-01-23 19:08:00"
"1738","mbdata",20140123190811,"Clevvah4Evah","My boss just made a 360 on his last decision! #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:08:11,"2014-01-23 19:08:00"
"1739","mbdata",20140123190811,"KronosQuoth","Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:08:11,"2014-01-23 19:08:00"
"1740","mbdata",20140123190837,"KronosQuoth","The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI",NA,NA,NA,2014-01-23 19:08:37,"2014-01-23 19:08:00"
"1741","mbdata",20140123190837,"KronosQuoth","You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:08:37,"2014-01-23 19:08:00"
"1742","mbdata",20140123190900,"lindyT","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1743","mbdata",20140123190900,"lindyT","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1744","mbdata",20140123190900,"jaques","RT @HomelandIlluminations Traffic being diverted from area. #HI",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1745","mbdata",20140123190900,"vetsRock","RT @ourcountryourrights Thank you Sylvia, for a night of inspiration #POK",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1746","mbdata",20140123190900,"sarajane","RT @martaflores I'm okay - but going to the hospital #thanksAFD",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1747","mbdata",20140123190900,"worldWatcher","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:09:00,"2014-01-23 19:09:00"
"1748","mbdata",20140123190906,"Clevvah4Evah","Your spelling and grammer are atrotious #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:09:06,"2014-01-23 19:09:00"
"1749","mbdata",20140123190906,"KronosQuoth","Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:09:06,"2014-01-23 19:09:00"
"1750","mbdata",20140123190930,"KronosQuoth","To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",NA,NA,NA,2014-01-23 19:09:30,"2014-01-23 19:09:00"
"1751","mbdata",20140123190930,"KronosQuoth","Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:09:30,"2014-01-23 19:09:00"
"1752","mbdata",20140123190930,"Clevvah4Evah","Always flush out your ideas before presenting #POK #Rally #Grammar",NA,NA,NA,2014-01-23 19:09:30,"2014-01-23 19:09:00"
"1753","mbdata",20140123190930,"KronosQuoth","People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:09:30,"2014-01-23 19:09:00"
"1754","mbdata",20140123190950,"KronosQuoth","If you can dream it, you can achieve it.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:09:50,"2014-01-23 19:09:00"
"1755","mbdata",20140123191000,"henri","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1756","mbdata",20140123191000,"lordWally","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1757","mbdata",20140123191000,"jgrobannne","RT @anaregents I wuz wrong! Viktor-e is going to play for an hour! #Viktor-e #POKrally",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1758","mbdata",20140123191000,"HomelandIlluminations","More fire trucks at scene.  Officials report fire is not under control. #HI",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1759","mbdata",20140123191000,"NewsOnlineToday","Trapped resident rescued in Abila fire. #abila #newsOnline",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1760","mbdata",20140123191000,"AbilaFireDept","Abila Fire Department trucks 12 & 30 have arrived?at the Dancing Dolphin fire to relieve trucks 41 and 57 #AFD?",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1761","mbdata",20140123191000,"GreyCatCollectibles","My doll collection... my stuffed animal collection... #allruined",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1762","mbdata",20140123191000,"dangermice","They are taking the rescued person to the hospital Hope she's okay",36.059,24.894,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1763","mbdata",20140123191000,"martaO","#APD #AFD badges and uniforms everywhere #marriagematerial",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1764","mbdata",20140123191000,"Viktor-E","What makes you dance? Viktor-E.kronos/ourlistenerstories",NA,NA,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1765","mbdata",20140123191000,"truccotrucco","gelatogalore so so good!",36.059,24.856,NA,2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1766","ccdata",20140123191000,NA,"ALARM-SECURE NO CRIME",NA,NA,"2727 N. Thessalias St",2014-01-23 19:10:00,"2014-01-23 19:10:00"
"1767","mbdata",20140123191015,"KronosQuoth","Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI",NA,NA,NA,2014-01-23 19:10:15,"2014-01-23 19:10:00"
"1768","mbdata",20140123191015,"KronosQuoth","You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:10:15,"2014-01-23 19:10:00"
"1769","mbdata",20140123191037,"KronosQuoth","Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",NA,NA,NA,2014-01-23 19:10:37,"2014-01-23 19:10:00"
"1770","mbdata",20140123191100,"slamrjamr","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:11:00,"2014-01-23 19:11:00"
"1771","mbdata",20140123191100,"stolkfair","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:11:00,"2014-01-23 19:11:00"
"1772","mbdata",20140123191100,"phantomagate","RT @KronosStar POK rally ends in a concert by the band Viktor-E.? The crowd is calmer than usual for a POK rally but police remain vigilant. #KronosStar",NA,NA,NA,2014-01-23 19:11:00,"2014-01-23 19:11:00"
"1773","mbdata",20140123191100,"brain448","RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline",NA,NA,NA,2014-01-23 19:11:00,"2014-01-23 19:11:00"
"1774","mbdata",20140123191100,"brain448","RT @NewsOnlineToday Trapped resident rescued in Abila fire. #abila #newsOnline",NA,NA,NA,2014-01-23 19:11:00,"2014-01-23 19:11:00"
"1775","mbdata",20140123191107,"cminvestments11","I trust this goodstuff.kronos/links #abilasFinest",NA,NA,NA,2014-01-23 19:11:07,"2014-01-23 19:11:00"
"1776","mbdata",20140123191135,"KronosQuoth","You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:11:35,"2014-01-23 19:11:00"
"1777","mbdata",20140123191135,"KronosQuoth","Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 19:11:35,"2014-01-23 19:11:00"
"1778","mbdata",20140123191135,"KronosQuoth","If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI",NA,NA,NA,2014-01-23 19:11:35,"2014-01-23 19:11:00"
"1779","mbdata",20140123191145,"KronosStar","Abila FD has requested two fresh fire units to replace the original responding units. #KronosStar #DancingDolphinFire",NA,NA,NA,2014-01-23 19:11:45,"2014-01-23 19:11:00"
"1780","mbdata",20140123191145,"GreyCatCollectibles","no longer #smokefreehome #noresalevalue",NA,NA,NA,2014-01-23 19:11:45,"2014-01-23 19:11:00"
